Date,E Shredder(kWh), E ECurrent(kWh),SHREDDED(kg),ZORBA(kg),INOX(kg),CUFe(kg),FLUFF(kg),TIME AVAIL(min),FUCHS BREAKDOWN,BIG PIECES,BLOCKING,2nd PROCESSING OF RUBBISH FROM MOTORS,NO SCRAP IN FEEDING AREA into machine(break change of material etc.),NO ELECTRICAL POWER,NO SCRAP IN THE PLANT OR PROPER MIX,SCALE,START-FINISH TIME,MECHANICAL,ELECTRICAL,ELECTRONIC,FIRE - EXPLOSION,BELTS PROBLEMS,HAMMERS AND FACING PROBLEMS,HYDRAULICS,OTHER,40000,40001,40002,40003,40004,40005,40006,40008,40009,40011,40012,40016,40017,40018,40020,40021,40240,40242,40296,40297,70001
3600,  114,81180,0,250,1195,39740,660,30,0,0,0,45,0,0,0,66,0,0,0,0,25,0,0,0,46305,17755,0,15840,0,0,28970,0,      0,0,0,0,0,0,0,0,0,5195,0,0,8300,
3445,   96,71175,0,175,605,28540,660,0,0,0,0,45,0,0,0,66,70,0,0,0,0,0,0,0,28870,13810,21285,8020,0,0,23635,0,      0,0,0,0,0,0,0,0,0,0,0,0,4875,
3760,  111,89830,990,175,915,33630,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,55540,4675,30105,9075,5240,0,20905,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2195,   96,58500,675,130,460,21945,660,0,0,0,0,125,0,0,0,92,0,0,0,0,35,0,0,0,31300,5275,15615,0,14275,0,12585,0,      0,0,0,0,5900,0,0,0,0,0,0,0,0,
3155,  108,78550,1800,280,4580,17540,660,0,0,0,0,180,0,0,0,71,0,0,0,0,11,0,0,0,39830,6775,0,5685,15830,24070,12960,0,      0,0,0,0,0,0,0,0,0,0,0,0,12100,
1600,  154,58170,20085,565,3175,16045,960,0,0,10,450,203,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,65980,26610,0,4985,465,0,0,0,0,0,0,0,
5075,  168,117600,1680,240,800,37205,960,20,0,22,0,110,0,0,0,61,0,0,0,0,53,0,0,0,72845,4985,9575,8610,9105,0,25615,0,      0,0,1770,0,0,0,0,0,0,0,0,0,25020,
3665,  118,89715,1245,215,1000,37595,960,0,0,0,0,295,0,0,0,11,97,0,12,0,10,0,0,0,55465,8645,16640,11275,7190,0,26190,0,      0,0,0,0,0,0,0,0,0,0,0,0,4365,
3665,  118,89715,1245,215,1000,37595,960,0,0,0,0,295,0,0,0,11,97,0,12,0,10,0,0,0,55465,8645,16640,11275,7190,0,26190,0,      0,0,0,0,0,0,0,0,0,0,0,0,4365,
1265,   46,22135,225,90,155,9350,960,0,0,0,0,30,0,0,0,57,0,0,0,0,22,720,0,0,14670,0,0,5805,0,0,9680,0,      0,0,0,0,0,0,0,0,0,0,0,0,1800,
3210,  155,81000,830,180,290,36540,960,0,0,0,0,105,0,0,0,59,186,0,0,0,85,0,0,0,66035,5360,23615,5225,0,0,18605,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3255,  112,97055,730,360,690,45010,660,18,0,0,0,60,0,0,0,66,0,0,0,0,12,0,0,0,75990,0,36350,5990,0,0,21205,0,      0,0,0,0,0,0,0,0,0,4310,0,0,0,
3035,  108,87590,905,245,480,43055,660,49,0,0,0,96,0,0,0,66,0,0,0,0,0,0,0,0,71715,5890,19900,13225,3010,0,18535,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1970,   98,37060,620,110,250,12370,720,87,0,0,0,30,0,0,0,68,0,0,138,0,130,0,0,0,11540,5825,25900,7145,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1215,  188,15320,2730,25,3145,0,660,115,0,0,0,50,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,66035,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5095,  154,144195,1565,360,1130,68030,960,5,0,6,0,125,0,0,0,51,0,0,0,0,10,0,0,0,68855,9330,42130,20225,15785,0,58955,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4115,  166,86550,930,265,585,54730,960,121,0,0,0,150,0,0,0,57,0,0,0,0,84,0,0,0,22205,11540,63765,12585,15360,0,17605,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1910,  149,44765,22125,465,2270,18055,960,136,0,0,65,75,0,0,0,69,0,55,0,0,149,0,0,0,0,0,0,0,0,0,0,0,      0,78035,0,0,9060,585,0,0,0,0,0,0,0,
1690,  124,22240,300,70,250,14840,960,0,0,75,365,205,18,0,0,6,0,0,0,0,130,0,0,0,6065,0,23555,3970,0,0,4110,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5345,  225,75335,835,190,540,30105,960,87,0,0,0,110,0,0,0,57,0,0,60,0,85,0,0,0,15615,7510,42180,10280,14240,0,17180,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2040,   65,57290,1020,210,425,29585,480,11,0,0,0,30,0,0,0,125,0,0,0,0,40,0,0,0,20055,23215,11470,13985,8825,0,10980,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2180,  113,38325,665,200,835,22725,690,86,0,0,0,169,0,0,0,61,0,0,0,0,105,0,0,0,17695,4075,0,7435,0,0,13745,0,      0,0,0,0,0,0,0,0,0,0,0,0,19800,
3425,  151,74530,2685,350,3345,24355,960,0,0,0,0,170,0,0,0,70,0,0,54,14,0,0,0,0,23795,0,0,22425,13995,30435,13620,0,      0,0,0,0,0,0,0,0,0,0,0,0,21070,
5665,  212,69660,1240,320,1345,28660,960,0,0,0,0,105,0,0,0,86,0,0,0,0,0,270,0,0,34900,0,19640,0,9760,0,27615,0,      0,0,0,0,0,0,0,0,0,0,0,0,9310,
3245,  160,86985,1065,395,875,40485,960,0,0,10,0,70,0,0,0,61,0,0,0,16,260,0,0,0,60205,0,0,0,10710,0,30010,0,      0,0,0,0,0,0,0,0,0,0,0,0,28880,
2620,  106,42280,850,230,640,26165,960,0,0,0,0,60,0,0,0,72,0,0,0,0,584,0,0,0,16230,13380,0,9195,0,0,13660,0,      0,0,0,0,0,0,0,0,0,7300,0,0,10400,
4750,  146,114085,1860,465,1045,57390,960,17,0,0,0,105,0,0,0,67,0,0,15,0,0,0,0,0,67250,5545,0,16970,11730,0,40860,0,      0,0,0,0,0,0,0,0,0,6990,0,0,25500,
6010,  224,79705,1365,310,1015,35995,960,100,0,0,0,215,0,0,15,66,0,0,0,0,0,0,0,0,59365,0,17115,6745,6290,0,25415,0,      0,0,0,0,0,0,0,0,0,0,0,0,3460,
4190,  151,84040,1635,330,945,33760,960,0,0,6,0,238,22,0,0,67,0,0,0,0,31,0,0,0,79400,7750,0,0,10390,0,17180,0,      0,0,0,0,0,0,0,0,0,0,0,0,5990,
4630,  180,95850,2175,450,805,44105,960,0,0,0,0,129,0,0,0,59,0,0,5,0,107,0,0,0,78315,0,0,13845,0,0,36355,0,      0,0,0,0,0,0,0,0,0,10415,0,0,4455,
5110,  167,95910,1465,450,1630,38970,960,0,0,0,0,110,0,0,0,97,0,0,0,0,15,0,0,0,61640,6850,0,11510,4520,0,41645,0,      0,0,0,0,0,0,0,0,0,9210,0,0,3050,
4235,  165,88720,2380,295,665,31050,960,0,0,0,0,110,0,0,0,62,45,0,0,0,131,0,0,0,83305,3150,0,7965,4250,0,21490,0,      0,0,0,0,0,0,0,0,0,0,0,0,2950,
7380,  239,118700,2625,375,1630,34645,960,0,0,0,0,170,0,0,0,62,0,0,0,0,0,0,0,0,99260,6980,14970,12215,0,0,24550,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4335,   79,59690,760,190,630,17450,480,50,0,0,0,60,0,0,0,66,0,0,0,0,15,0,0,0,36430,3440,0,7685,0,0,8635,0,      0,0,0,0,0,0,0,0,0,0,0,0,22530,
4335,   79,59690,760,190,630,17450,480,50,0,0,0,60,0,0,0,66,0,0,0,0,15,0,0,0,36430,3440,0,7685,0,0,8635,0,      0,0,0,0,0,0,0,0,0,0,0,0,22530,
285,  101,40190,16190,505,6015,14510,600,0,0,0,0,144,0,0,0,101,0,0,0,0,22,0,0,0,0,0,0,0,0,23580,0,0,      0,63745,0,0,3375,865,0,0,0,0,0,0,0,
1570,   80,67810,720,150,255,27200,480,0,0,0,0,80,0,0,0,66,0,0,0,0,10,0,0,0,24325,5435,44075,10100,0,0,0,0,      0,0,0,0,0,0,0,0,0,5180,0,0,7020,
4270,  153,114960,2125,540,1590,46885,960,120,0,7,0,154,0,0,0,61,0,0,58,0,20,0,0,0,54825,12935,0,30595,16115,0,44160,0,      0,0,0,0,0,0,0,0,0,0,0,0,7470,
5060,  157,177800,2205,620,1280,95410,960,15,0,0,0,110,0,0,0,61,0,0,0,0,38,0,0,0,142295,9765,5180,25540,12410,0,56695,0,      0,4580,13630,0,0,0,0,0,0,7220,0,0,0,
940,   44,23210,380,100,240,9735,960,0,0,25,0,608,0,0,0,88,0,0,30,0,0,0,0,0,11980,5945,0,0,0,0,7515,0,      0,0,0,0,0,0,0,0,0,4025,0,0,4200,
3940,  161,120190,1255,445,790,34435,960,0,0,0,0,210,0,0,67,66,0,0,0,0,0,0,0,0,80705,0,0,20130,14410,0,38720,0,      0,0,0,0,0,0,0,0,0,3150,0,0,0,
2725,  145,47830,2905,230,4725,11860,960,0,0,0,0,170,0,0,0,75,0,0,83,0,10,0,0,0,4800,5670,29270,0,0,57990,8485,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2110,   66,47085,715,120,430,23945,480,0,0,0,0,30,0,0,0,66,0,0,7,0,60,0,0,0,14845,6035,0,10955,0,0,13560,0,      0,0,0,0,0,0,0,0,0,0,0,0,26900,
3310,  108,89715,825,210,935,27375,660,33,0,0,0,45,0,0,0,65,0,0,34,0,0,0,0,0,45255,5880,0,10410,12615,0,36395,0,      0,0,0,0,0,0,0,0,0,2955,0,0,5550,
2215,   75,47490,460,115,500,22660,660,0,0,0,0,45,0,0,0,68,0,0,6,0,150,0,0,0,8955,5770,0,11885,0,0,15955,0,      0,0,0,0,0,0,0,0,0,0,0,0,28660,
4200,  151,152810,1565,355,1075,49065,960,17,0,0,0,105,0,0,0,57,0,12,82,0,0,0,0,0,128900,10640,0,10270,12275,0,29125,0,      0,0,0,0,0,0,0,0,0,4615,0,0,9045,
4475,  159,127885,845,380,1195,46355,960,0,0,0,0,124,0,0,0,57,0,0,13,0,55,0,0,0,96015,5475,0,15680,18425,0,41065,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
880,  108,26530,15265,185,585,9580,960,0,0,15,450,252,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,25740,9990,0,15330,1085,0,0,0,0,0,0,0,
3110,  132,55610,775,125,730,32655,960,47,0,0,0,373,0,0,0,66,0,0,19,0,6,0,0,0,15450,0,33445,12375,0,0,23875,0,      0,0,0,0,0,0,0,0,0,0,0,0,4750,
3320,  145,87745,715,250,635,28240,960,0,0,0,0,60,0,0,0,66,0,90,30,0,309,0,0,0,50720,7110,4625,11100,6915,0,16890,0,      0,0,2430,0,0,0,0,0,0,0,0,0,17795,
3320,  145,87745,715,250,635,28240,960,0,0,0,0,60,0,0,0,66,0,90,30,0,309,0,0,0,50720,7110,4625,11100,6915,0,16890,0,      0,0,2430,0,0,0,0,0,0,0,0,0,17795,
3735,  140,145890,1185,325,1505,47375,960,0,0,0,0,252,0,0,0,67,0,0,0,0,0,0,0,0,86545,8000,30100,12560,12840,0,24210,0,      0,0,0,0,0,0,0,0,0,22025,0,0,0,
1505,  606,69185,585,135,340,26525,660,0,0,0,0,45,0,0,0,66,0,300,0,0,0,0,0,0,26275,17130,5000,16100,13690,0,18575,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2575,   79,73830,620,145,395,29340,480,85,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,19320,12175,13915,14920,11200,0,24680,0,      0,0,0,0,0,0,0,0,0,8120,0,0,0,
2170,   88,69190,310,85,220,19000,480,50,0,0,0,50,0,0,0,66,0,0,0,0,12,0,0,0,24090,14650,15440,7165,0,0,27460,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
9470,  178,129415,1020,600,800,48260,960,0,0,0,0,100,0,0,0,22,195,0,0,0,119,0,0,0,118920,4375,0,7760,16545,0,22500,0,      0,0,0,0,0,0,0,0,0,0,0,0,9995,
2462,  190,109970,1250,345,1150,38625,960,0,0,0,0,145,0,0,0,57,0,0,6,0,66,0,0,0,84510,13765,0,8405,0,0,15460,0,      0,0,0,0,0,0,0,0,0,0,0,0,29200,
2463,  190,139085,1585,365,1250,68735,960,54,0,0,0,105,0,0,0,57,0,0,0,0,0,0,0,0,123745,9385,0,10385,8940,0,35330,0,      0,0,0,0,0,0,0,0,0,12125,0,0,11110,
3170,  136,89135,500,90,575,35610,960,22,0,0,0,371,0,0,0,67,0,0,0,0,0,0,0,0,57255,0,0,6880,11885,0,15790,0,      0,0,0,0,0,0,0,0,0,0,0,0,34100,
2030,   95,44140,315,120,355,18540,480,75,0,0,0,30,0,0,0,66,0,0,0,0,63,0,0,0,44800,8340,800,0,0,0,9530,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1075,   93,39090,14545,285,710,12990,480,30,0,0,145,30,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,62790,0,0,3875,955,0,0,0,0,0,0,0,
2680,   83,58105,2675,175,560,35500,480,0,0,7,0,30,0,0,0,66,0,0,0,0,0,0,0,0,13235,8860,44470,15330,0,0,15120,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2710,   83,64120,2200,205,775,28345,480,30,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,38175,0,0,10565,11450,0,10665,0,      0,0,0,0,0,0,0,0,0,0,0,0,24790,
2930,  109,62740,715,85,405,25660,660,64,0,90,0,45,0,0,0,67,0,0,0,0,30,0,0,0,38055,0,15285,18905,0,0,9280,0,      0,0,0,0,0,0,0,0,0,0,0,0,8080,
1505,   95,26620,1280,125,2320,9290,480,0,0,0,0,105,0,0,0,71,0,0,0,0,48,0,0,0,14410,6185,9735,0,0,26680,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2165,   88,52550,370,100,445,16130,660,140,0,0,0,0,0,0,0,51,0,0,0,0,185,0,0,0,32970,13615,0,0,13955,0,0,0,      0,5555,0,0,0,0,0,0,0,0,0,0,3500,
2500,  NaN,48320,475,65,270,16880,480,0,0,0,0,30,0,0,0,66,0,0,0,0,75,0,0,0,16685,0,10990,6370,0,0,12210,0,      0,0,0,0,0,0,0,0,0,8700,0,0,11055,
4720,  191,127795,1265,295,705,36660,960,0,0,0,0,135,0,0,0,67,35,0,0,0,0,0,0,0,77835,3265,36995,4020,0,0,29555,0,      0,0,0,0,0,0,0,0,0,15050,0,0,0,
5175,  175,109245,1040,290,835,39860,960,0,0,0,0,125,0,0,0,62,0,0,0,0,57,0,0,0,33245,16235,62505,15385,0,0,23900,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4990,  180,125700,1435,325,785,36825,960,0,0,20,0,105,0,0,0,62,0,0,0,0,0,0,0,0,100485,0,34120,8150,0,0,22315,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5070,  181,145130,1590,265,805,66350,960,0,0,27,0,109,0,0,0,62,0,0,0,0,0,0,0,0,137940,0,50390,0,10505,0,12295,0,      0,0,0,0,0,0,0,0,0,0,0,0,3010,
3445,  131,80235,895,155,430,22465,960,0,0,0,0,105,0,0,0,72,224,0,0,0,30,0,0,0,44525,11260,33960,0,0,0,8505,0,      0,0,0,0,0,0,0,0,0,5930,0,0,0,
4865,  195,126025,1365,595,985,54395,960,0,0,69,0,100,0,0,0,67,0,0,0,0,50,0,0,0,59745,0,65075,13680,13360,0,31505,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4265,  149,95580,1275,175,380,40590,960,0,0,0,0,194,0,0,0,67,0,0,0,0,65,0,0,0,70400,7290,37095,12545,0,0,10670,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2320,  161,83355,33790,505,950,21065,960,0,0,100,0,234,0,0,0,67,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,      0,125640,11365,0,2660,0,0,0,0,0,0,0,0,
3050,  135,28705,630,95,295,11740,960,0,0,0,300,60,0,0,0,66,0,0,0,0,0,330,0,0,9200,7110,12360,0,0,0,9435,0,      0,0,0,0,0,0,0,0,0,0,0,0,3360,
3300,  123,75475,875,135,270,34620,960,0,0,0,0,105,0,0,0,67,0,0,15,215,110,0,0,0,26435,0,31740,12065,7335,0,16590,0,      0,0,17210,0,0,0,0,0,0,0,0,0,0,
4510,  303,60575,935,225,315,29310,960,0,0,0,0,60,0,0,0,52,0,180,0,0,178,0,0,0,35735,0,29910,9665,0,0,10310,0,      0,0,0,0,0,0,0,0,0,0,0,0,5740,
4320,  189,98650,840,250,550,41470,1080,40,0,0,0,75,0,0,0,67,0,0,0,0,245,0,0,0,114985,0,11740,0,0,0,15035,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5335,  208,159925,1730,180,510,31570,1080,109,0,0,0,161,0,0,0,67,0,0,0,0,0,0,0,0,178440,0,12550,0,0,0,0,0,      0,0,0,0,2565,360,0,0,0,0,0,0,0,
5615,  206,129280,2675,110,245,75655,1080,0,0,0,0,210,0,0,0,67,0,0,0,0,70,0,0,0,149064,0,9256,10015,10785,0,18100,0,      0,0,0,0,0,0,0,0,0,10745,0,0,0,
8555,  318,184650,2335,255,740,73520,1080,27,0,6,0,165,0,0,0,67,0,0,0,0,17,0,0,0,224720,0,0,5770,5990,0,15600,0,      0,0,0,0,9420,0,0,0,0,0,0,0,0,
1940,   99,22235,185,15,110,14210,480,0,0,0,0,240,0,0,0,66,0,0,0,0,0,0,0,0,3605,3480,26415,3255,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4540,  180,126305,1575,535,905,54980,960,0,0,0,0,125,0,0,0,62,0,0,0,0,20,0,0,0,85155,13185,4835,24390,12410,0,29355,0,      0,0,0,0,0,0,0,0,0,5670,0,0,9300,
1045,  148,39925,15015,225,1035,14125,960,0,0,0,240,420,0,0,0,11,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,      0,67255,0,0,3070,0,0,0,0,0,0,0,0,
2195,  106,33270,970,195,330,20225,960,25,0,20,0,482,0,0,0,12,0,0,0,0,180,0,0,0,28390,0,0,9590,0,0,12900,0,      0,0,0,0,0,0,0,0,0,0,0,0,4110,
2785,  123,73510,4390,235,630,25255,960,0,0,0,105,390,0,0,0,61,0,0,0,0,0,0,0,0,51375,7200,11795,0,11165,0,15870,0,      0,345,0,0,6270,0,0,0,0,0,0,0,0,
3060,  101,67435,680,200,515,28415,960,0,0,0,0,106,0,0,0,69,0,0,13,0,0,0,0,353,32405,8860,25525,13025,0,0,17430,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4800,  178,124990,1395,375,895,49575,960,15,0,0,0,104,0,0,0,62,0,0,0,0,0,0,0,0,82295,11870,15265,15980,22875,0,28945,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5000,  182,132490,930,370,755,59680,960,0,0,0,0,110,0,0,0,61,0,0,0,0,0,0,0,0,97680,8010,35750,12615,16215,0,23955,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5270,  176,112110,790,330,750,47650,960,0,0,9,0,128,0,0,0,61,0,0,0,0,0,0,0,0,69120,9520,23800,14485,13050,0,22450,0,      0,0,0,0,0,0,0,0,0,9205,0,0,0,
3745,  154,72555,970,245,695,38025,960,0,0,0,0,130,24,0,0,59,0,0,0,0,211,0,0,0,31365,7040,29890,11640,11420,0,21135,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2630,  156,100380,21570,435,1500,32205,960,50,0,0,0,344,0,0,0,21,0,0,0,0,48,0,0,0,17120,7255,12035,9545,0,0,3985,0,      0,104750,0,0,0,0,0,0,0,0,0,0,1400,
2140,  106,28215,565,215,300,17890,960,20,0,0,290,380,0,0,0,61,0,0,0,0,0,0,0,0,16170,3670,12915,6700,7730,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4595,  164,112745,1565,380,765,45000,960,0,0,0,0,181,22,0,0,63,0,0,0,0,0,0,0,20,69435,9705,26040,9410,3950,0,32710,0,      0,0,0,0,0,0,0,0,0,9205,0,0,0,
4430,  166,117680,1500,190,740,43500,960,0,0,0,0,129,0,0,0,62,0,0,0,0,0,0,0,0,76350,7330,37285,8160,3665,0,30820,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4435,  169,73165,1050,275,625,34580,960,0,0,0,0,115,0,0,0,62,0,0,0,0,295,0,0,0,41830,10135,37535,3095,0,0,17100,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2520,  137,81475,11085,215,860,23185,960,64,0,0,0,315,0,0,0,80,0,0,0,0,16,0,0,0,14745,3740,12305,4090,3845,0,12760,0,      0,23790,40685,0,0,860,0,0,0,0,0,0,0,
4595,  157,108510,1155,300,830,49635,960,0,0,0,0,120,0,0,0,66,0,0,0,0,58,0,0,0,50645,11950,49110,13060,0,0,25740,0,      0,0,0,0,0,0,0,0,0,7505,0,0,2420,
855,   44,14945,145,0,80,6695,960,0,0,0,0,30,125,0,0,6,0,0,0,0,690,0,0,0,2975,2305,16585,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4145,  165,70970,590,220,495,28735,960,0,0,177,0,104,0,0,0,53,0,0,0,0,0,0,0,0,51325,0,9435,12030,0,0,20750,0,      0,0,0,0,0,0,0,0,0,7470,0,0,0,
3905,  160,92125,720,325,725,39495,960,0,0,0,0,190,0,0,0,57,0,0,0,0,0,0,0,47,43480,11885,53200,0,0,0,24825,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2750,  124,49160,650,160,440,24030,960,0,0,0,0,116,0,0,0,50,0,0,0,0,29,0,0,450,8130,0,26115,17865,0,0,22330,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3170,  163,82315,1005,195,440,34020,960,0,0,6,0,119,0,0,0,59,0,9,0,0,183,0,0,0,48755,11550,33570,9670,0,0,14430,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5270,  183,92820,690,200,410,47535,960,0,0,128,0,149,0,0,0,62,0,0,0,0,11,0,0,0,47555,6560,52855,12300,0,0,22385,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2495,  136,51885,12110,320,610,19150,960,0,0,0,0,120,0,0,0,72,0,0,58,0,78,245,0,0,25905,0,15600,0,0,0,0,0,      0,39645,0,0,2680,245,0,0,0,0,0,0,0,
1400,  160,67720,360,60,240,22900,960,0,0,113,0,115,0,0,15,6,200,0,0,0,273,0,0,0,24525,15760,10355,12090,6210,0,22340,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1090,   66,29595,0,0,535,6880,960,0,0,0,0,360,0,0,0,52,420,0,0,0,0,0,0,0,11985,6250,18775,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1165,   74,55350,350,75,140,9725,960,0,0,0,450,270,0,0,0,61,0,0,0,0,11,0,0,0,35860,0,13340,0,0,0,16440,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
8210,  366,140995,1355,275,465,35560,960,0,0,0,0,129,0,0,0,62,0,0,0,0,175,0,0,0,85755,0,13700,13500,14845,0,33280,0,      0,0,0,0,0,0,0,0,0,0,0,0,17570,
2965,  113,63765,610,120,250,30750,960,0,0,0,0,110,0,0,0,78,234,0,0,0,64,0,0,0,34465,6500,43295,0,0,0,11235,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4430,  164,115480,1275,295,620,51605,960,0,0,0,0,75,0,0,0,56,55,0,0,0,63,0,0,0,66440,0,37630,20160,13545,0,31500,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3595,  176,66460,975,165,340,32455,960,0,0,0,0,60,0,0,0,56,0,45,0,0,265,0,20,0,47305,12415,13660,0,12690,0,14325,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2150,   84,66640,1330,195,545,35955,960,26,0,12,0,535,0,0,0,11,0,0,0,0,0,0,0,0,73840,0,11110,10525,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,9190,
3955,  151,73070,750,210,420,35380,960,0,0,0,0,124,0,0,0,59,0,0,0,0,21,0,0,223,54310,0,21270,12440,0,0,15605,0,      0,0,0,0,0,0,0,0,0,6205,0,0,0,
5250,  176,139510,1820,410,705,48460,960,0,0,0,0,124,0,0,0,65,0,0,0,0,28,0,0,0,103545,15190,35345,13225,0,0,23600,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4305,  164,113335,2280,355,670,48730,960,0,0,0,0,152,0,0,0,47,0,0,0,0,14,0,0,120,106010,11165,21285,0,0,0,24770,0,      0,0,0,0,0,0,0,0,0,0,0,0,2140,
3535,  152,106375,1455,370,630,67585,960,0,150,0,0,119,0,0,0,69,0,0,0,0,19,0,0,0,56220,0,58935,18570,15225,0,27465,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5450,  266,51445,970,100,285,29370,960,0,0,0,0,104,0,0,0,67,0,270,0,0,0,0,78,0,35710,10605,21250,0,0,0,7610,0,      0,0,0,0,0,0,0,0,0,0,0,0,6995,
3855,  160,118425,1575,335,730,45785,960,0,0,0,0,196,0,0,0,6,0,0,0,0,112,0,0,0,90900,0,39770,13135,0,0,23045,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3250,  138,102980,1215,295,740,37070,960,0,0,0,0,120,0,0,0,52,0,0,0,0,330,0,0,0,67540,0,0,11910,15140,0,26880,0,      0,0,0,0,0,0,0,0,0,12960,0,0,7870,
4305,  177,175635,1660,390,1015,58120,960,0,0,0,0,148,0,0,0,56,0,0,0,0,37,0,0,0,169950,14910,15990,0,14830,0,19700,0,      0,0,0,0,0,0,0,0,0,0,0,0,1440,
870,  119,57670,20415,305,715,9085,960,123,0,0,255,305,0,0,0,36,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,      0,44080,38930,0,4295,885,0,0,0,0,0,0,0,
3705,  148,89495,1620,295,515,37535,960,0,0,0,0,105,0,0,0,61,0,0,0,0,0,0,0,192,52315,13170,20830,20855,0,0,22290,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
8415,  332,90110,1310,240,560,55425,960,0,0,0,0,196,0,0,0,61,0,0,0,0,89,0,0,0,73955,0,18780,11905,14645,0,14650,0,      0,0,0,0,0,0,0,0,0,13710,0,0,0,
4365,  170,131480,955,245,570,56155,960,0,0,0,0,120,0,0,0,56,0,0,0,0,29,0,0,0,95645,21350,29855,11985,13965,0,16605,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2545,  119,64865,435,185,435,29195,960,0,0,0,0,115,0,0,0,58,0,282,0,0,55,0,0,0,59805,9955,25355,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4000,  142,85225,250,240,425,38685,960,0,0,72,0,105,0,0,0,52,120,0,0,0,70,0,0,0,71805,0,11375,11515,0,0,29480,0,      0,0,0,0,0,0,0,0,0,0,0,0,650,
4605,  164,119755,905,255,585,57330,960,0,0,0,0,165,0,0,0,56,0,0,0,0,0,0,0,0,131010,12490,13825,0,0,0,14105,0,      0,0,0,0,0,0,0,0,0,0,0,0,7400,
4360,  156,83210,535,240,525,41565,960,0,0,35,0,60,0,0,0,101,0,0,0,0,240,0,0,0,86770,5295,0,0,0,0,14490,0,      0,0,0,0,0,0,0,0,0,0,0,0,19520,
6790,  278,126590,705,320,595,45715,960,0,0,0,0,60,0,0,0,101,15,0,0,0,51,0,0,0,89980,10640,19750,12115,7010,0,25875,0,      0,0,0,0,0,0,0,0,0,0,0,0,8555,
